image_id,min_depth,max_depth,mean_depth,std_depth,median_depth,depth_range
L3D187S8ENDIEIONBAUI5MI2PQU3P3X6888,1439,4348,3223.739375964506,581.0060140481124,3248.0,2909
L3D187S8ENDIEIONUYUI5L7SICF3P3XK888,1385,4064,2765.253055314429,618.5579636454254,2797.0,2679
L3D187S8ENDIEIP5FQUI5MI2PQU3P3WU888,1373,4033,2943.6810423900465,589.39033097662,3078.0,2660
L3D187S8ENDIEIZ5DAUI5NYUYUZ3P3W6888,2402,6457,4372.494147858796,808.7826185158176,4310.0,4055
L3D187S8ENDIEIZVLIUI5MI2PQU3P3WS888,1643,4816,3606.929307122878,683.3110783374077,3766.0,3173
L3D187S8ENDIEJ2SOQUI5NZU7X23P3WO888,1618,3142,2116.0508151282793,329.1866197753982,2156.0,1524
L3D187S8ENDIEJA44AUI5N2G3WA3P3WS888,0,5017,3224.9687201003085,582.2627594055864,3099.0,5017
L3D187S8ENDIEJAE2IUI5MJEVP53P3XS888,0,5654,3484.3652471547066,1070.3641631713022,3446.0,5654
L3D187S8ENDIEJAHNIUI5MJKACQ3P3WG888,1447,6077,3961.750253423997,1178.3167450600483,4025.0,4630
L3D187S8ENDIEJB4WYUI5NZU7X23P3XY888,1313,3223,1872.1463456066745,528.2483501041187,1640.0,1910
L3D187S8ENDIEJBUKIUI5N2G3WA3P3XW888,0,6957,3340.137819613233,1171.8949904400483,2754.0,6957
L3D187S8ENDIEJBZLAUI5L7SICF3P3X6888,629,6808,2340.525809220679,2008.4153151961393,1121.0,6179
L3D187S8ENDIEJCJEQUI5MI2PQU3P3WS888,821,5135,3088.237106843171,814.3791863783691,2862.0,4314
L3D187S8ENDIEJCMMAUI5L7SICF3P3WS888,1858,4123,3192.322299021026,343.3000741540317,3181.0,2265
L3D187S8ENDIEJCPVAUI5L7SICF3P3XC888,1838,3990,3186.4631628568673,321.79013728295524,3197.0,2152
L3D187S8ENDIEJDBWYUI5MJKACQ3P3XO888,544,2265,1710.1539831693674,329.6156564064131,1782.0,1721
L3D187S8ENDIEJDE3AUI5MJEVP53P3WA888,1674,7891,3461.1001076630014,1394.9416342773627,2809.0,6217
L3D187S8ENDIEJLDKAUI5NZU7X23P3WK888,862,6150,3203.9854547646605,576.1695096427911,3116.0,5288
L3D187S8ENDIEJN2LAUI5NZU7X23P3XU888,835,5134,2379.743931206597,1246.0076577942266,2035.0,4299
L3D187S8ENDIEJO3HQUI5MJEVP53P3UK888,0,5039,1630.8068947723766,996.4945050711625,1358.0,5039
L3D187S8ENDIEJO7KAUI5MJEVP53P3WA888,0,5482,1929.9815758825232,957.6499858800962,1771.0,5482
L3D187S8ENDIEJOCYQUI5MI2PQU3P3XE888,0,3748,1706.5836118344907,926.7871028650452,1402.0,3748
L3D187S8ENDIEJOFLYUI5MI2PQU3P3WG888,1947,3244,2408.474133391204,257.1646084976704,2391.0,1297
L3D187S8ENDIEJS52YUI5N2G3WA3P3WK888,0,8232,4429.865819227431,1244.7771640472497,4179.0,8232
L3D187S8ENDIEJSCWQUI5NZU7X23P3XS888,2367,5250,3096.0712777295525,752.5608355532115,2820.0,2883
L3D187S8ENDIEJSFVQUI5NZU7X23P3XQ888,2367,5250,3096.0712777295525,752.5608355532115,2820.0,2883
L3D187S8ENDIEJSHEIUI5MJKACQ3P3XA888,1150,4896,3210.091827498071,943.1880619301161,3263.0,3746
L3D187S8ENDIEJTGVQUI5NZU7X23P3XQ888,2612,10442,4045.6498130063655,1324.9620167516737,3456.0,7830
L3D187S8ENDIEJUAZIUI5MI2PQU3P3UK888,1325,3228,1853.2480985966436,561.7037841803564,1554.0,1903
L3D187S8ENDIEJV5EIUI5MJEVP53P3X4888,1530,6641,3714.6373151765047,1146.6724127631205,3577.0,5111
L3D187S8ENDIEJVV5AUI5MI2PQU3P3X2888,0,4730,1899.789545476466,1570.8929704538039,1978.0,4730
L3D187S8ENDIEJVXSAUI5MI2PQU3P3XU888,1101,4911,3359.033080632716,787.7545789337726,3446.0,3810
L3D187S8ENDIEJWMHYUI5MJEVP53P3WU888,660,6388,2837.8089678578317,1208.0358872888303,2600.0,5728
L3D187S8ENDIEJX3YIUI5NZU7X23P3W2888,2087,5282,3432.136535855517,812.0373817485076,3309.0,3195
L3D187S8ENDIEJXFZAUI5MI2PQU3P3W4888,1776,4813,3338.6406447723766,735.1123323113823,3415.0,3037
L3D187S8ENDIEJXMTIUI5N2G3WA3P3W2888,0,3204,1986.1946486786264,699.1011238699512,1941.0,3204
L3D187S8ENDIEJYCUAUI5N2G3WA3P3UI888,988,5662,2503.9218756028163,1052.1944931542773,2256.0,4674
L3D187S8ENDIEJYJTAUI5NZU7X23P3WE888,1558,3464,2667.478412784529,389.7914943185117,2775.0,1906
L3D187S8ENDIEJYJUYUI5NZU7X23P3XK888,1035,4219,2726.654800347222,705.0648205429784,2850.0,3184
L3D187S8ENDIEJYKNQUI5NZU7X23P3XG888,542,4027,2682.8973432677467,715.6915131337818,2749.0,3485
L3D187S8ENDIEK2BRQUI5MI2PQU3P3WE888,1122,3634,2380.915850935571,610.7474048754265,2557.0,2512
L3D187S8ENDIEK32WAUI5MI2PQU3P3WI888,1284,5763,3192.063009982639,703.8202415601036,3094.0,4479
L3D187S8ENDIEK42LIUI5MJEVP53P3WE888,116,5148,2049.086624107832,958.876699005478,2215.0,5032
L3D187S8ENDIEK43DIUI5L7SICF3P3X4888,949,5291,2829.9746788194443,1188.497877848062,2857.0,4342
L3D187S8ENDIEK4KIAUI5MJEVP53P3XQ888,0,8000,3878.251831476659,1245.8254995738425,3573.0,8000
L3D187S8ENDIEK4QXQUI5MI2PQU3P3WC888,0,5963,3979.4152602961035,581.6874113584278,3868.0,5963
L3D187S8ENDIEK4ROYUI5MJEVP53P3X6888,1443,2841,2148.189669294946,321.0169501897046,2134.0,1398
L3D187S8ENDIEK5WLQUI5L7SICF3P3XI888,517,2930,1789.0898337432484,678.8680693772384,1881.0,2413
L3D187S8ENDIEK674YUI5MJKACQ3P3XO888,2600,6755,4021.973605324074,704.6977489524493,3929.0,4155
L3D187S8ENDIEK67BAUI5MI2PQU3P3XE888,905,6868,3466.069615162037,1060.9352134278415,3635.0,5963
L3D187S8ENDIEK6HOQUI5NZU7X23P3WM888,813,4536,2450.9013153452934,928.9453144950176,2325.0,3723
L3D187S8ENDIEK6VGAUI5MJEVP53P3WO888,1338,4576,3120.0057090326004,581.7430272884575,3194.0,3238
L3D187S8ENDIEK6XQAUI5NZU7X23P3W2888,942,4195,2684.651685353974,741.5456979204992,2726.0,3253
L3D187S8ENDIEK7FYIUI5L7SICF3P3XM888,2316,3860,3032.802416208526,308.3343037211365,2926.0,1544
L3D187S8ENDIEKC5EQUI5N2G3WA3P3WG888,1613,6945,3775.1956363329477,1077.5691400977387,3843.0,5332
L3D187S8ENDIEKCOAIUI5N2G3WA3P3WU888,872,5522,3030.7188292100695,564.7782191859594,3055.0,4650
L3D187S8ENDIEKG3OYUI5MI2PQU3P3XI888,0,2833,1667.2602687355325,839.6959032849187,1975.0,2833
L3D187S8ENDIEKGE3AUI5MJEVP53P3WE888,1714,3556,2467.7035803674767,369.915123881105,2384.0,1842
L3D187S8ENDIEKHG3IUI5L7SICF3P3UI888,1486,3985,2726.175401596258,560.3504274244235,2637.0,2499
L3D187S8ENDIEKHQMYUI5MJEVP53P3XK888,1300,4241,2736.2629023196373,721.8893961639144,2739.0,2941
L3D187S8ENDIEKHUCQUI5MI2PQU3P3XQ888,0,6187,3982.7214800347224,1481.3433728683506,4152.0,6187
L3D187S8ENDIEKIFXQUI5NZU7X23P3WE888,0,4284,2805.3943868152005,712.9604939362043,2896.0,4284
L3D187S8ENDIEKIGOQUI5NZU7X23P3WO888,0,4234,2599.830272111304,857.1180327560317,2693.0,4234
L3D187S8ENDIEKJCAQUI5NZU7X23P3WE888,0,4136,2928.429089144483,766.287946049941,3071.0,4136
L3D187S8ENDIEKJDBYUI5NZU7X23P3WQ888,1537,4630,2973.323982687114,888.2477655090788,3071.0,3093
L3D187S8ENDIEKJE6IUI5L7SICF3P3UI888,1665,3710,2512.710357349537,440.0566654385564,2434.0,2045
L3D187S8ENDIEKJGUAUI5NZU7X23P3XG888,1335,4569,2996.884278790509,586.4112499982551,3039.0,3234
L3D187S8ENDIEKJJZIUI5MI2PQU3P3XS888,0,7526,3688.7259953703706,1550.2764736767513,3679.0,7526
L3D187S8ENDIEKJM7QUI5MJEVP53P3XO888,1324,4393,3390.3872311439045,602.2877379154442,3546.0,3069
L3D187S8ENDIEKKN2QUI5NZU7X23P3WU888,1461,7918,3144.0888726128474,1205.6147991561104,2952.0,6457
L3D187S8ENDIEKLQ2IUI5MJEVP53P3XC888,1537,5454,2598.4635423900463,961.5072229940471,2239.0,3917
L3D187S8ENDIEKM46QUI5L7SICF3P3WU888,940,2984,1689.5189073350693,660.1692917689472,1417.0,2044
L3D187S8ENDIEKMCHQUI5NZU7X23P3UK888,1636,6011,3007.5127039930558,727.1691323081183,3045.0,4375
L3D187S8ENDIEKMSUQUI5NZU7X23P3WU888,1050,3167,1853.472370756173,703.2008911940062,1553.0,2117
L3D187S8ENDIEKMVWYUI5L7SICF3P3WY888,854,3632,2225.5287510850694,844.3152412535818,2248.0,2778
L3D187S8ENDIEKMWLQUI5L7SICF3P3WU888,0,2607,1308.6219991801697,793.2459026969643,1198.0,2607
L3D187S8ENDIEKN5KAUI5N2G3WA3P3WM888,611,6226,2207.187941984954,1278.935881531017,1781.0,5615
L3D187S8ENDIEKND5IUI5MI2PQU3P3WC888,0,3846,2329.1637457802854,830.398680641554,2421.0,3846
L3D187S8ENDIEKNGDQUI5MJKACQ3P3WU888,2411,3980,2961.181736472801,369.93613351308494,2819.0,1569
L3D187S8ENDIEKNGQAUI5MI2PQU3P3WG888,674,3190,1993.9450002411265,721.9873230622704,2058.0,2516
L3D187S8ENDIEKNWEAUI5MI2PQU3P3WQ888,0,3855,2329.3913416280866,830.6871897817077,2421.0,3855
L3D187S8ENDIEKOPBQUI5MI2PQU3P3XM888,1025,3919,2702.3405870225693,734.2660500794055,2914.0,2894
L3D187S8ENDIEKX4AQUI5NZU7X23P3XS888,0,8101,2669.041484857253,1593.9630183664597,2129.0,8101
L3D187S8ENDIEKX53YUI5NZU7X23P3WC888,842,5688,2458.8918829571758,1316.5434619531743,2060.0,4846
L3D187S8ENDIEKX6ZQUI5NZU7X23P3X2888,0,7010,2501.6413202883873,1382.361674339204,2056.0,7010
L3D187S8ENDIEKX7IYUI5N2G3WA3P3XW888,958,5870,3590.17915943287,1026.3072180968366,3213.0,4912
L3D187S8ENDIEKXBNIUI5N2G3WA3P3XU888,958,5870,3590.17915943287,1026.3072180968366,3213.0,4912
L3D187S8ENDIEKXL5YUI5MJEVP53P3XM888,1582,3659,2828.6610390142746,419.55596572261766,2922.0,2077
L3D187S8ENDIEKXZOYUI5NZU7X23P3WM888,483,5134,2362.8972415123458,1252.4090359685367,2000.0,4651
L3D187S8ENDIEKZ4SYUI5N2G3WA3P3XM888,310,4282,1581.7085825376157,1185.5864268169676,1461.0,3972
L3D187S8ENDIEKZZ6IUI5NZU7X23P3WQ888,926,3645,2325.9967983217593,736.2907499433122,2393.0,2719
L3D187S8ENDIEL5LMAUI5MJEKLP3P3WI888,1154,4059,2262.42464807581,667.20372123401,2151.0,2905
L3D187S8ENDIELA37AUI5N2G3WA3P3WS888,1703,6727,4006.131385874807,1132.7967290084068,3697.0,5024
L3D187S8ENDIELA3XQUI5MI2PQU3P3WS888,1305,3348,2579.3723177083334,432.30161009625203,2669.0,2043
L3D187S8ENDIELAOYYUI5L7SICF3P3UK888,1918,5276,3666.7009443721063,647.2140360579814,3644.0,3358
L3D187S8ENDIELB3CQUI5MJEVP53P3XY888,787,3578,1756.3077750048226,819.1988828048184,1595.0,2791
L3D187S8ENDIELB4UAUI5MJEVP53P3W4888,787,3566,1777.0461351032022,808.9826546376219,1609.0,2779
L3D187S8ENDIELB6LAUI5MJKACQ3P3WE888,789,3310,2085.9911881510416,674.2150386745478,2243.0,2521
L3D187S8ENDIELBBZQUI5MJKACQ3P3WC888,411,3115,1832.6891103636187,758.8937498112355,1776.0,2704
L3D187S8ENDIELBEBYUI5MJEVP53P3WG888,577,3360,1736.297163990162,821.2351300578647,1661.0,2783
L3D187S8ENDIELBKMIUI5MI2PQU3P3W2888,2150,8484,4583.368795452353,1445.4685247599416,4522.0,6334
L3D187S8ENDIELC7MYUI5MJEVP53P3XQ888,1521,5349,3461.094366681134,864.6284470651783,3371.0,3828
L3D187S8ENDIELCNOYUI5N2G3WA3P3X6888,0,3684,1740.3577282262731,914.8805708426626,1434.0,3684
L3D187S8ENDIELCX4AUI5MJKACQ3P3WW888,0,3447,2710.1779224537036,332.81895264370854,2801.0,3447
L3D187S8ENDIELCYIQUI5L7SICF3P3W2888,166,5676,2288.288696711034,1310.2409686401577,2155.0,5510
L3D187S8ENDIELD4MAUI5MJEVP53P3X4888,1866,5088,3307.7535420283566,455.6143942916418,3296.0,3222
L3D187S8ENDIELD5OIUI5MJEVP53P3WK888,2003,5416,3562.9267979600695,470.17101885162026,3555.0,3413
L3D187S8ENDIELD5QIUI5L7SICF3P3XU888,476,5848,4528.200234977817,979.947383730757,4879.0,5372
L3D187S8ENDIELD7IQUI5MJEVP53P3W2888,772,4227,2201.310612220293,515.049626186154,2172.0,3455
L3D187S8ENDIELD7IQUI5MJEVP53P3WC888,879,3985,2129.492990210262,702.5119392829719,2307.0,3106
L3D187S8ENDIELDHVYUI5N2G3WA3P3WQ888,1553,6096,3062.689581524884,960.2685969666387,2796.0,4543
L3D187S8ENDIELDJUAUI5MJEVP53P3XS888,1101,4448,2410.91720003858,628.6537164015791,2549.0,3347
L3D187S8ENDIELDKJQUI5MJEVP53P3XY888,1101,4448,2410.91720003858,628.6537164015791,2549.0,3347
L3D187S8ENDIELDKOQUI5NZU7X23P3XM888,1970,6244,3930.1692514226465,1051.7187748738136,3724.0,4274
L3D187S8ENDIELEN5IUI5MJEVP53P3XY888,1398,4362,3170.062134331597,473.41439789046655,3201.0,2964
L3D187S8ENDIELJFPIUI5MI2PQU3P3WY888,2092,6318,4015.2665708188656,930.8574883253806,4227.0,4226
L3D187S8ENDIELMHSIUI5MJEVP53P3UI888,2200,8321,3875.684828317901,1424.903587014215,3386.0,6121
L3D187S8ENDIELMZNAUI5NZU7X23P3XG888,0,2609,1252.330786554784,729.3220492836385,1005.0,2609
L3D187S8ENDIELNCTYUI5MI2PQU3P3W2888,0,8190,4677.254121214313,1074.4165404309174,4685.0,8190
L3D187S8ENDIELOXWYUI5MI2PQU3P3WG888,1275,4079,2841.8384857253086,520.8520661248256,2897.0,2804
L3D187S8ENDIELP2EQUI5MJKACQ3P3WM888,0,5416,3217.6326680652005,1534.0093230293257,3756.0,5416
L3D187S8ENDIELQRLQUI5MI2KXU3P3WK888,521,3814,2395.6986707899305,784.0138876966056,2377.0,3293
L3D187S8ENDIELRCEAUI5NHYCHO3P3W4888,1874,5471,3646.169839168596,760.0933053484619,3629.0,3597
L3D187S8ENDIELRFGQUI5NHYCHO3P3WK888,1874,5471,3646.169839168596,760.0933053484619,3629.0,3597
L3D187S8ENDIELRFHYUI5N2GUWI3P3UK888,1587,3991,2575.879618296682,545.5336215778501,2383.0,2404
L3D187S8ENDIELRHCIUI5NYUHMP3P3X6888,1299,4109,3128.110490933642,617.0092333407728,3278.0,2810
L3D187S8ENDIELRK3AUI5MJK36U3P3W4888,0,2425,1604.411469304591,555.9287895355142,1763.0,2425
L3D187S8ENDIELRV7AUI5NHYCHO3P3WQ888,1654,4360,3007.6817335792825,423.9908882284973,3031.0,2706
L3D187S8ENDIELRVCAUI5NHYCHO3P3XO888,957,4093,2812.279816261574,542.8401989957196,2853.0,3136
L3D187S8ENDIELRW7AUI5NHYCHO3P3X2888,1748,4360,3003.938275221836,404.0476094502896,3028.0,2612
L3D187S8ENDIELRZWYUI5MI2KXU3P3W4888,792,8793,2322.7599211516203,1601.0006174498262,1803.0,8001
L3D187S8ENDIELS3TYUI5NHYCHO3P3XU888,2600,4228,3516.0456153549385,283.7996319209723,3514.0,1628
L3D187S8ENDIELSIZAUI5NZUZCS3P3XW888,0,6004,3370.1525085599924,1066.3521092428653,3049.0,6004
L3D187S8ENDIELSJSIUI5MJEKLP3P3WC888,1656,3953,2970.1164611062886,320.6148050205427,2958.0,2297
L3D187S8ENDIELSSFIUI5NYUHMP3P3X4888,0,5374,3412.605271749614,859.2031506376532,3220.0,5374
L3D187S8ENDIELSWBQUI5MJEKLP3P3W2888,997,4453,2849.6712808641973,621.3182681666451,2907.0,3456
L3D187S8ENDIELT6AIUI5NHYCHO3P3XY888,851,4096,1919.1742644434798,659.5072657003174,1840.0,3245
L3D187S8ENDIELTC4YUI5MJEKLP3P3XK888,1422,4591,3105.682268036265,650.2709753572569,3065.0,3169
L3D187S8ENDIELTLKYUI5NYUHMP3P3WU888,0,7044,3107.045171923225,1351.7377979296734,2942.0,7044
L3D187S8ENDIELTN4YUI5MJEKLP3P3WQ888,0,4266,3221.5808093412425,648.4456851999314,3352.0,4266
L3D187S8ENDIELVD3IUI5N2GUWI3P3XQ888,0,6963,4145.129044536073,796.7061873693726,3953.0,6963
L3D187S8ENDIELWNUAUI5NYUHMP3P3WK888,1877,4738,3384.248779296875,575.6872102749996,3326.0,2861
L3D187S8ENDIELYZ2YUI5MJK36U3P3W6888,1531,4733,3434.730400390625,815.1531580947055,3720.0,3202
L3D187S8ENDIEM2C2AUI5NZUZCS3P3XC888,721,4211,2587.396222873264,749.0867604892578,2635.0,3490
L3D187S8ENDIEM2HGAUI5MI2KXU3P3W6888,0,8043,3304.833152126736,1485.4533451550878,3195.0,8043
L3D187S8ENDIEM2XBQUI5MI2KXU3P3X4888,2138,4067,2959.8393520929785,402.867271170347,2934.0,1929
L3D187S8ENDIEM3FRAUI5N2GUWI3P3XM888,515,4184,2811.3689120370373,975.6773911663732,3325.0,3669
L3D187S8ENDIEM3GEAUI5N2GUWI3P3XO888,981,4642,2979.167579933449,890.6358565200258,3286.0,3661
L3D187S8ENDIEM3Q7AUI5MI2KXU3P3WS888,999,3443,1733.5799807098765,571.7216436442006,1591.0,2444
L3D187S8ENDIEM3RBAUI5N2GUWI3P3XG888,923,3129,2409.4164673755786,441.67485360573767,2535.0,2206
L3D187S8ENDIEM3U3AUI5MI2KXU3P3XU888,1280,7095,3602.740484784915,1261.4470392410103,3908.0,5815
L3D187S8ENDIEM3UCQUI5MI2KXU3P3XC888,1280,7094,3583.253649691358,1238.473765615935,3892.0,5814
L3D187S8ENDIEM3XAYUI5N2GUWI3P3XS888,0,3373,1421.2602994791666,857.8264305572771,1237.0,3373
L3D187S8ENDIEM4BAYUI5N2GEXT3P3WI888,414,3942,2353.955228587963,868.9899904293728,2692.0,3528
L3D187S8ENDIEM4CWIUI5MJE6LE3P3WM888,0,6581,4208.747849030671,1114.0535598609163,4187.0,6581
L3D187S8ENDIEM4DSQUI5N2GEXT3P3X4888,414,3897,2407.5918596884644,901.2764665268288,2820.0,3483
L3D187S8ENDIEM4GRAUI5NZUNAW3P3WG888,376,3100,1667.8035691550926,785.9696522465101,1469.0,2724
L3D187S8ENDIEM4PTQUI5N2GUWI3P3WM888,2538,4383,3522.580554711613,346.1069996709818,3543.0,1845
L3D187S8ENDIEM4RMYUI5N2GU5U3P3XY888,0,4547,3146.3425542534724,597.3075602598237,3014.0,4547
L3D187S8ENDIEM5T2IUI5MJEHKI3P3WQ888,1428,3389,2605.75397810571,382.6811168173051,2665.0,1961
L3D187S8ENDIEM6WGYUI5MJEHKI3P3WW888,277,990,803.7462893036266,118.49183869179979,830.0,713
L3D187S8ENDIEM7TNIUI5MI2N7V3P3UI888,1351,3990,2609.78802143615,526.3800504226816,2697.0,2639
L3D187S8ENDIEMD64YUI5NYUHMP3P3X4888,864,3575,2247.807853250386,783.4532289478053,2329.0,2711
L3D187S8ENDIEMF25QUI5N2GUWI3P3WK888,913,4622,2529.953787133488,1062.3259285864203,2795.0,3709
L3D187S8ENDIEMFDXIUI5NYUHMP3P3WI888,1183,4694,3068.0030959442515,680.9624414886681,2775.0,3511
L3D187S8ENDIEMFVTYUI5L7SULX3P3XW888,2297,7156,4456.928246889468,1036.510524080723,4306.0,4859
L3D187S8ENDIEMFWNAUI5L7SULX3P3XO888,1849,7070,4397.034119888117,1151.0238455580527,4241.0,5221
L3D187S8ENDIEMGQHIUI5N2GUWI3P3XC888,1052,3902,2350.971648702739,816.2797667000392,2260.0,2850
L3D187S8ENDIEMH6RAUI5L7SULX3P3XY888,1614,3355,2227.867863980517,364.4867677154052,2107.0,1741
L3D187S8ENDIEMHGIAUI5MJEKLP3P3WG888,1075,4490,2492.468579885224,1024.724590637392,2474.0,3415
L3D187S8ENDIEMHJZIUI5NHYCHO3P3WW888,0,5504,3406.274306278935,1032.3865499880594,3352.0,5504
L3D187S8ENDIEMHKMYUI5NHYCHO3P3XG888,0,5371,3333.1377394386573,1046.0041020706753,3277.0,5371
L3D187S8ENDIEMHSQAUI5L7SULX3P3XK888,364,5223,3275.7127617428628,908.6643534302558,3331.0,4859
L3D187S8ENDIEMHUIIUI5L7SULX3P3WW888,202,4694,3212.099816623264,649.7245205159409,3285.0,4492
L3D187S8ENDIEMHUWAUI5L7SULX3P3WO888,1079,3832,2365.4774154851466,806.1668175508534,2346.0,2753
L3D187S8ENDIEMII4AUI5NHYCHO3P3XO888,387,3814,2427.9280732783564,933.2884278232867,2893.0,3427
L3D187S8ENDIEMIKXYUI5NYUHMP3P3XO888,0,4203,2791.014023919753,712.986411136543,2765.0,4203
L3D187S8ENDIEMIMPQUI5N2GUWI3P3WO888,1272,5869,3050.155047381366,1199.485905201325,3058.0,4597
L3D187S8ENDIEMJ56QUI5MJEKLP3P3XC888,2600,5416,3695.5288079909337,493.4295187154652,3609.0,2816
L3D187S8ENDIEMJ6HAUI5MJEKLP3P3WW888,1793,4960,3493.9551711998456,564.7325885653725,3529.0,3167
L3D187S8ENDIEMJEPIUI5L7SULX3P3XI888,0,4026,2941.6035104407792,757.3231145414217,3121.0,4026
L3D187S8ENDIEMJHWAUI5N2GUWI3P3XA888,257,3835,2082.460126953125,905.7596799033407,1897.0,3578
L3D187S8ENDIEMJP3YUI5NZUZCS3P3UK888,1223,2941,2052.2637332417053,293.8773082532123,2051.0,1718
L3D187S8ENDIEMJTBIUI5NHY4PH3P3XK888,1662,3657,2578.9778496334875,378.7673162589237,2585.0,1995
L3D187S8ENDIEMJXFYUI5L7SULX3P3XA888,894,3556,2127.9112431278936,805.7275534220909,2008.0,2662
L3D187S8ENDIEMKCDIUI5NZUZCS3P3XU888,1748,5640,3613.284796368634,874.2938331295898,3831.0,3892
L3D187S8ENDIEMKDYQUI5NZUZCS3P3WC888,1639,5290,3518.3504845437888,845.6981898164349,3804.0,3651
L3D187S8ENDIEMKEHYUI5MJEKLP3P3WU888,1070,5220,3031.0295841772763,1028.075676990182,2937.0,4150
L3D187S8ENDIEMKGCQUI5NZUZCS3P3XI888,1541,7095,4139.33122383777,1169.095772340781,3960.0,5554
L3D187S8ENDIEMKJIQUI5NZUZCS3P3X2888,1558,4054,3109.742761019483,528.9623505785431,3252.0,2496
L3D187S8ENDIEMKKPYUI5MJEKLP3P3XW888,1462,7166,4045.3974198254245,908.9364117899756,3845.0,5704
L3D187S8ENDIEML4AYUI5MI2KXU3P3WW888,780,2836,1825.0514539930555,545.6654189708709,2007.0,2056
L3D187S8ENDIEML5LAUI5MJEKLP3P3XS888,0,5406,3570.0628026138115,978.9965091461595,3598.0,5406
L3D187S8ENDIEML7FQUI5L7SULX3P3XM888,1930,8419,3701.386052879051,1767.2835776916454,2771.0,6489
L3D187S8ENDIEML7PQUI5MJEKLP3P3UK888,0,5406,3570.0628026138115,978.9965091461595,3598.0,5406
L3D187S8ENDIEMLEFQUI5MJEKLP3P3WG888,2012,4996,3711.895153477045,463.1107154258914,3730.0,2984
L3D187S8ENDIEMLN6YUI5MJK36U3P3XW888,0,4032,2738.0307953559027,816.0048738278726,2910.0,4032
L3D187S8ENDIEMLPIAUI5MJEKLP3P3WO888,1297,7919,4039.3561143663196,975.4475907835849,3683.0,6622
L3D187S8ENDIEMLUKQUI5MI2KXU3P3XO888,1474,5716,3383.4912213059415,1056.6450739112306,3409.0,4242
L3D187S8ENDIEMM5TYUI5MJK36U3P3XU888,1928,5765,4235.084402850116,906.5080658942971,4341.0,3837
L3D187S8ENDIEMMM4AUI5MI2KXU3P3X2888,0,4737,3156.6450960889274,869.1098758139533,3153.0,4737
L3D187S8ENDIEMMNRQUI5MI2KXU3P3X4888,0,4737,3159.963090518904,866.868055478816,3153.0,4737
L3D187S8ENDIEMNBRIUI5MJK36U3P3WU888,1475,4907,3425.967508801119,828.2043333822218,3659.0,3432
L3D187S8ENDIEMNCUIUI5MJK36U3P3WG888,0,3972,2728.5327391975306,746.0469303129717,2864.0,3972
L3D187S8ENDIEMNLIIUI5MJK36U3P3XW888,0,3971,2744.3330256558643,777.3230769228647,2906.0,3971
L3D187S8ENDIEMX6LIUI5L7SULX3P3UK888,1633,8337,4453.055640914352,1468.3796418058141,4047.0,6704
L3D187S8ENDIEMXC3AUI5MI2KXU3P3WQ888,0,5511,3569.044488691165,523.2638502938082,3464.0,5511
L3D187S8ENDIEMY62QUI5MJEKLP3P3WI888,523,8004,2978.991906587577,1068.6614509689557,3139.0,7481
L3D187S8ENDIEMYA7YUI5MJEKLP3P3WA888,523,8004,2978.9919062258873,1068.6614495879023,3139.0,7481
L3D187S8ENDIEMYCJQUI5MI2KXU3P3WQ888,2067,3882,2840.448660300926,408.5807437626607,2784.0,1815
L3D187S8ENDIEMZGSAUI5N2GUWI3P3WG888,1561,4196,2821.5545629581407,609.4676704795639,2978.0,2635
L3D187S8ENDIEN26BIUI5MJEAPZ3P3XU888,935,4490,1972.357750409915,1092.2446220347435,1556.0,3555
L3D187S8ENDIEN2JVAUI5MJEAPZ3P3WY888,935,4490,1972.357750409915,1092.2446220347435,1556.0,3555
L3D187S8ENDIEN7AEQUI5MJEAPZ3P3X6888,1173,4607,2899.45907503858,609.0670425545617,2814.0,3434
L3D187S8ENDIEN7YJIUI5MI22GX3P3WA888,2041,5817,3720.6489992042825,948.2536676049322,3361.0,3776
L3D187S8ENDIENAX5QUI5MJEHKI3P3XQ888,0,3264,2452.656435426312,516.0721837425826,2586.0,3264
L3D187S8ENDIENAYYQUI5MJEHKI3P3UI888,1168,2970,2231.408768687307,400.03481440870866,2366.0,1802
L3D187S8ENDIENBFGYUI5NZU4LR3P3XM888,1199,3494,2540.7262094907405,487.56516591614434,2675.0,2295
L3D187S8ENDIENBHUAUI5NZU4LR3P3XW888,1185,3431,2496.046929253472,471.0498703451048,2635.0,2246
L3D187S8ENDIENBS6YUI5NZU4LR3P3W2888,225,2741,1260.2796176938657,692.3941186926959,1009.0,2516
L3D187S8ENDIENC3NYUI5N2GU5U3P3WY888,1778,6464,3368.188877917631,751.2102408512875,3262.0,4686
L3D187S8ENDIENC4EIUI5MJEHKI3P3WM888,2227,4359,3494.2375934365355,339.6713391495678,3502.0,2132
L3D187S8ENDIENC4EIUI5MJKIK23P3XQ888,557,8004,2976.69793631848,1076.4582599458993,3145.0,7447
L3D187S8ENDIENC6UIUI5MJKIK23P3UK888,557,8004,2976.69793631848,1076.4582599458993,3145.0,7447
L3D187S8ENDIENC7BYUI5MJKIK23P3XO888,557,8004,2976.69793631848,1076.4582599458993,3145.0,7447
L3D187S8ENDIENCIKIUI5MJKIK23P3WA888,557,8004,2976.7939300009643,1076.5017187649007,3145.0,7447
L3D187S8ENDIENCRTAUI5MJKIK23P3WO888,557,8004,2973.000026041667,1076.0478837131277,3135.0,7447
